NAME,GEOID,GEO_ID,tract,total,pct_nh_asian,pct_nh_asian_moe,pct_nh_asian_moe_ratio
Census Tract 3010; Contra Costa County; California,06013301000,1400000US06013301000,301000,5329.0,0.0707449802964909,0.01793505707859571,0.25351702698099876
Census Tract 3690.01; Contra Costa County; California,06013369001,1400000US06013369001,369001,7347.0,0.345719341227712,0.12131285486284162,0.3508998207390935
Census Tract 3690.02; Contra Costa County; California,06013369002,1400000US06013369002,369002,2728.0,,0.06151474667273186,0.6821635322081809
Census Tract 3700; Contra Costa County; California,06013370000,1400000US06013370000,370000,2960.0,0.20236486486486485,0.0334083495970756,0.1650896741357993
Census Tract 3710; Contra Costa County; California,06013371000,1400000US06013371000,371000,5776.0,0.15373961218836565,0.04351664459061148,0.2830542107605539
Census Tract 3720; Contra Costa County; California,06013372000,1400000US06013372000,372000,7610.0,0.1659658344283837,0.054458472712345427,0.3281306233895081
Census Tract 3730; Contra Costa County; California,06013373000,1400000US06013373000,373000,4386.0,,0.022781892934471807,0.8540289094922509
Census Tract 3740; Contra Costa County; California,06013374000,1400000US06013374000,374000,4687.0,,0.05592184708180695,0.502118194008485
Census Tract 3750; Contra Costa County; California,06013375000,1400000US06013375000,375000,5271.0,,0.02339838041814262,0.7047592181944557
Census Tract 3760; Contra Costa County; California,06013376000,1400000US06013376000,376000,6712.0,,0.02559513521376014,0.6006802362054477
Census Tract 3770; Contra Costa County; California,06013377000,1400000US06013377000,377000,7826.0,,0.03550122859257972,0.5458401079872867
Census Tract 3780; Contra Costa County; California,06013378000,1400000US06013378000,378000,3887.0,,0.05633634540456705,0.7109719954141303
Census Tract 3790; Contra Costa County; California,06013379000,1400000US06013379000,379000,8383.0,,0.019450679441885905,0.9425147153834078
Census Tract 3800.01; Contra Costa County; California,06013380001,1400000US06013380001,380001,2896.0,0.20096685082872928,0.04078993665326427,0.20296848204098508
Census Tract 3800.02; Contra Costa County; California,06013380002,1400000US06013380002,380002,3470.0,0.17031700288184437,0.049911721954832365,0.2930519038633982
Census Tract 3810; Contra Costa County; California,06013381000,1400000US06013381000,381000,6703.0,,0.033253074685422684,0.47424544599231544
Census Tract 3820; Contra Costa County; California,06013382000,1400000US06013382000,382000,8477.0,,0.038404136819188354,0.5823825900111981
Census Tract 3830; Contra Costa County; California,06013383000,1400000US06013383000,383000,5848.0,0.18365253077975377,0.036696114633704105,0.1998127359198339
Census Tract 3840; Contra Costa County; California,06013384000,1400000US06013384000,384000,3826.0,0.14741244119184527,0.030042031361186612,0.20379576593599288
Census Tract 3851; Contra Costa County; California,06013385100,1400000US06013385100,385100,3100.0,0.27,0.05450754265269513,0.20187978760257455
Census Tract 3852; Contra Costa County; California,06013385200,1400000US06013385200,385200,1413.0,0.3227176220806794,0.0623253204347976,0.19312648634730045
Census Tract 3860; Contra Costa County; California,06013386000,1400000US06013386000,386000,3758.0,0.42309739222990955,0.06429836101964376,0.15197059164265486
Census Tract 3870; Contra Costa County; California,06013387000,1400000US06013387000,387000,3090.0,0.298705501618123,0.07770454570325452,0.26013764487871777
Census Tract 3880; Contra Costa County; California,06013388000,1400000US06013388000,388000,2711.0,0.3094798967170786,0.08943254914445174,0.28897692578141676
Census Tract 3891; Contra Costa County; California,06013389100,1400000US06013389100,389100,2455.0,0.3360488798370672,0.05521020660080671,0.16429219055149147
Census Tract 3892; Contra Costa County; California,06013389200,1400000US06013389200,389200,1955.0,0.48695652173913045,0.09675166705019482,0.19868645912093577
Census Tract 3901; Contra Costa County; California,06013390100,1400000US06013390100,390100,2225.0,0.17393258426966293,0.0334087301736625,0.1920786166315221
Census Tract 3902; Contra Costa County; California,06013390200,1400000US06013390200,390200,1820.0,0.19065934065934065,0.06002118148333504,0.31480850230452384
Census Tract 3910; Contra Costa County; California,06013391000,1400000US06013391000,391000,2568.0,0.102803738317757,0.024784942942779352,0.24108989953430826
Census Tract 3920; Contra Costa County; California,06013392000,1400000US06013392000,392000,2588.0,,0.06118757181493635,0.5367913079900178
Census Tract 3922.01; Contra Costa County; California,06013392201,1400000US06013392201,392201,4867.0,0.47257037189233614,0.09210868807992527,0.19490999342825926
Census Tract 3922.02; Contra Costa County; California,06013392202,1400000US06013392202,392202,4724.0,,0.04836167585707065,0.5545159144388392
Census Tract 3923; Contra Costa County; California,06013392300,1400000US06013392300,392300,3754.0,0.6134789557805008,0.10885784120437056,0.1774434806257955
Census Tract 9800; Contra Costa County; California,06013980000,1400000US06013980000,980000,507.0,,0.03746828334739503,1.7269472415572071
Census Tract 9900; Contra Costa County; California,06013990000,1400000US06013990000,990000,0.0,,,
